BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
4824.2180800518,Case: 0120,15931.3761817773,1.0,0.2253308276,failure_rate,0.9,90000,110755.5942618291,9,0.8000000005,0.05
3752.7528670181,Case: 0120,13688.0051476898,1.0,0.1752845529,failure_rate,0.8,90000,107440.7580147079,9,0.7111111115,0.05
3688.4308232054,Case: 0120,10155.7693556869,1.0,0.1722801822,failure_rate,0.6,90000,103844.2001788923,9,0.5333333337,0.05
3626.7571056958,Case: 0120,7258.4338880627,1.0,0.1693995103,failure_rate,0.4,90000,100885.1909937585,9,0.3555555558,0.05
2610.5172599196,Case: 0120,5269.3032820557,1.0,0.1219327163,failure_rate,0.2,90000,97879.8205419754,9,0.1777777779,0.05
6025.5971024071,Case: 0032,25767.8602785377,1.0,0.2124940189,failure_rate,0.9,800000,831793.4573809449,8,0.8999999999,0.05
5557.4697771145,Case: 0032,18760.2786769178,1.0,0.1959854049,failure_rate,0.8,800000,824317.7484540322,8,0.7999999999,0.05
4100.1660526078,Case: 0032,12620.8971305319,1.0,0.1445932657,failure_rate,0.6,800000,816721.0631831397,8,0.5999999999,0.05
2974.1300575993,Case: 0032,9978.6873555152,1.0,0.1048833564,failure_rate,0.4,800000,812952.8174131145,8,0.4,0.05
3025.2764639657,Case: 0032,6297.9166751218,1.0,0.1066870458,failure_rate,0.2,800000,809323.1931390874,8,0.2,0.05
4326.6330491056,Case: 0034,17966.3000225528,1.0,0.1963051274,failure_rate,0.9,800000,822292.9330716584,8,0.8999999987,0.05
3848.5628479632,Case: 0034,12396.1218789631,1.0,0.1746144431,failure_rate,0.8,800000,816244.6847269263,8,0.7999999988,0.05
1519.6073146731,Case: 0034,9161.260214917,1.0,0.068946616,failure_rate,0.6,800000,810680.86752959,8,0.5999999991,0.05
1718.2444056011,Case: 0034,6487.9925206295,1.0,0.0779590465,failure_rate,0.4,800000,808206.2369262307,8,0.3999999994,0.05
1736.4694771766,Case: 0034,3978.7377996396,1.0,0.0787859423,failure_rate,0.2,800000,805715.2072768161,8,0.1999999997,0.05
5380.0856338598,Case: 0035,13765.661244219,1.0,0.2012019346,failure_rate,0.9,500000,519145.7468780789,5,0.7199999998,0.05
4867.0892358163,Case: 0035,11280.4146648819,1.0,0.1820171345,failure_rate,0.8,500000,516147.5039006981,5,0.6399999998,0.05
2536.0374345031,Case: 0035,9727.6935748179,1.0,0.0948415458,failure_rate,0.6,500000,512263.7310093211,5,0.4799999999,0.05
3294.0676254583,Case: 0035,6124.5217039699,1.0,0.1231900055,failure_rate,0.4,500000,509418.5893294282,5,0.3199999999,0.05
2705.9204339244,Case: 0035,3711.163831208,1.0,0.101194751,failure_rate,0.2,500000,506417.0842651325,5,0.16,0.05
2668.0327674744,Case: 0041,13576.1465023072,1.0,0.1673867544,failure_rate,0.9,900000,916244.1792697816,9,0.8000000001,0.05
2766.8214815946,Case: 0041,11501.5840154691,1.0,0.1735845502,failure_rate,0.8,900000,914268.4054970638,9,0.7111111112,0.05
4362.8141578754,Case: 0041,6523.1581940622,1.0,0.273713768,failure_rate,0.6,900000,910885.9723519376,9,0.5333333334,0.05
3496.5333549381,Case: 0041,5035.7137538701,1.0,0.2193651356,failure_rate,0.4,900000,908532.2471088083,9,0.3555555556,0.05
2379.8950576092,Case: 0041,3522.4275342216,1.0,0.1493096016,failure_rate,0.2,900000,905902.3225918307,9,0.1777777778,0.05
2693.397801502,Case: 0044,6757.1670186814,1.0,0.1628387788,failure_rate,0.9,500000,509450.5648201834,5,0.7200000005,0.05
2661.6811072173,Case: 0044,5334.4289826794,1.0,0.1609212352,failure_rate,0.8,500000,507996.1100898968,5,0.6400000004,0.05
1503.0643375563,Case: 0044,4172.9767072989,1.0,0.0908730085,failure_rate,0.6,500000,505676.0410448551,5,0.4800000003,0.05
913.1651799261,Case: 0044,3307.7503913166,1.0,0.0552085929,failure_rate,0.4,500000,504220.9155712427,5,0.3200000002,0.05
968.7079023482,Case: 0044,2253.2276840995,1.0,0.0585666223,failure_rate,0.2,500000,503221.9355864477,5,0.1600000001,0.05
2497.1555235016,Case: 0075,5177.5411270056,1.0,0.1526326602,failure_rate,0.9,70000,77674.6966505072,7,0.5142857141,0.05
1324.0764421848,Case: 0075,4480.8457314615,1.0,0.0809310064,failure_rate,0.8,70000,75804.9221736463,7,0.457142857,0.05
731.7220294251,Case: 0075,4003.1386554499,1.0,0.0447247594,failure_rate,0.6,70000,74734.860684875,7,0.3428571427,0.05
1002.7921427326,Case: 0075,2860.4150934368,1.0,0.0612932719,failure_rate,0.4,70000,73863.2072361695,7,0.2285714285,0.05
971.0575522495,Case: 0075,1817.1828134872,1.0,0.0593535709,failure_rate,0.2,70000,72788.2403657368,7,0.1142857142,0.05
